city_id,x,y
1,38.825318185102795,25.990094133862986
2,24.935380341388925,94.86333119590358
3,0.09635768615567919,31.557860617654264
4,85.60247613979548,95.21873148833964
5,76.56821231419376,51.05986822754735
6,8.750897484202923,53.227282932291
7,26.71090569707727,6.140920080325996
8,39.724553377788766,17.158520935804688
9,15.853190874751277,83.32513173704173
10,7.135249558586998,95.990353359309
11,14.69984244847704,4.621222678914538
12,97.1036960303903,64.86682031754763
13,55.38655683204321,93.17868527361921
14,87.55756994477213,29.78771104752077
15,63.390629437040246,93.0206638157345
16,75.94278637383329,64.69514473597367
17,14.102433900638134,31.158534600197207
18,20.485368417891582,68.74290952422933
19,98.31979361499583,37.17527693224106
20,63.54237793064984,72.24065339281015
21,80.0311190189446,43.340755248506504
22,53.4105223862028,21.390060962799893
23,59.704926188659854,38.8155683131119
24,56.01268104583438,55.67961638132366
25,39.20934744513781,17.969802817290848
26,71.67791147289896,12.819991732131076
27,6.088860874796154,5.158064897695446
28,75.63243951176109,67.43632459042095
29,29.896323201221943,57.21617873657065
30,83.99283175459382,81.23841702120819
31,57.54911426986057,48.702413753381094
32,91.10813278570198,93.72933096956633
33,26.905356247772428,10.760239402563176
34,36.39761290290523,47.31372816129939
35,38.87130073301655,59.90913700436569
36,82.52139543830248,85.17702937710132
37,5.862060797861401,56.320999970298246
38,98.25363324805771,72.01878926737479
39,11.330932751133805,98.1433333353793
40,59.588660060481125,23.838671240280828
41,85.64974012046972,94.58308348063117
42,40.20841409966665,62.438725658209435
43,13.517633367508985,22.26308153346587
44,0.37081944503544184,63.045051708927126
45,26.61477604699607,36.2662788331527
46,88.52005258903219,23.360109687665997
47,84.79900189205361,44.74839614580266
48,52.8195523610767,86.80409981595628
49,13.153771801458847,86.22472002523699
50,16.40692544353527,10.119690220838407
,,
1,81.12414238857964,6.833633499290148
2,59.075648590290974,77.36605763177657
3,68.53735601295534,46.06480514557541
4,26.00014375473183,29.24366400394598
5,80.27978619489102,47.56440913977234
6,36.73379211215744,14.480337727812165
7,13.784197399078835,63.466910590757784
8,17.47333841451626,5.083919155736771
9,8.947528179706465,99.52927318822367
10,4.315984972867715,14.118898420581461
11,23.39426530049903,87.87169286121748
12,15.475540926237452,75.29797070471503
13,61.19232730180799,46.98789331159623
14,73.33015062580121,64.61002765027068
15,8.251233500347777,41.641001643017304
16,51.68882065292745,68.04993648884567
17,5.831011785139029,26.296364926671465
18,6.187163986908384,85.8316737519207
19,26.012888036108293,27.21313107225184
20,55.71856832179441,28.673418257467365
21,75.30847791120557,74.1388642622457
22,79.08082894089026,88.02914318210216
23,52.28065881323939,2.632045448462761
24,51.02269548114157,77.88867717678283
25,78.76519892920768,67.90718419577716
26,22.572542820113604,96.23966631687948
27,72.85163940180078,21.54244300965106
28,61.5876337064611,20.084050731795323
29,30.829806264660174,59.63036301090852
30,40.483618937769585,86.04863099137654
31,98.7873503821695,38.892121281811576
32,45.6216325519761,41.92874037280679
33,47.51637762847578,29.212626376997353
34,29.96821894199342,81.5433626584588
35,55.19198046794447,80.2104695322354
36,48.051479647802594,49.97373514446879
37,12.241857578327641,5.565460267437638
38,66.5774682527594,46.89537953879511
39,27.05498851677127,38.52085765581323
40,92.36879289696556,49.454336526777844
41,86.83963901232654,98.3789684120205
42,62.3202031532351,22.099165040436375
43,57.06865997001783,18.920019160025568
44,63.152389948097564,81.89982544514287
45,18.831597085994957,27.76395914339025
46,25.99533969124176,52.19095010624359
47,79.6690388907642,39.16662394420136
48,93.02439920436133,56.11643870115783
49,21.11688313284731,12.539214912367925
50,65.83847662489606,54.55852377266884
,,
1,70.59413213355653,69.4182287176487
2,49.57310815701749,5.437367578137319
3,69.33051568914709,11.717475605085392
4,48.43568067717984,61.007322658729535
5,89.06720590083457,84.47267749082957
6,10.174111195142821,72.33940805307772
7,79.98169750887779,92.10223530637876
8,50.173513854567396,13.665238105062262
9,59.65792973149835,0.8359037537664982
10,39.80648373217976,57.230492561873334
11,73.23618279948231,66.67964955256032
12,31.82476190096013,31.23860706115008
13,21.381781886465312,15.012225752273146
14,80.10112101874259,23.45772267447954
15,83.58166416847654,47.004019961589215
16,7.081481607541662,89.74051428042095
17,55.92659252191444,0.7910846811554517
18,30.224122260919263,44.53883343395706
19,40.16793331359666,11.333647344051645
20,70.27582593755129,86.75243178156262
21,40.21014435345969,98.6614823695149
22,37.68504032851139,57.814464074060545
23,14.697162362384397,14.021627167065787
24,54.44681431939071,45.04729031070244
25,27.397624441317138,79.00436806038033
26,22.27369649689358,30.72067750324159
27,39.426570987057005,22.82626158409854
28,67.52225863510292,17.080479762321353
29,6.297121132160532,32.52162172151537
30,48.18555046891889,72.18420774988685
31,40.324191392313594,99.977339891354
32,46.55583933157034,96.24580522916196
33,29.53449400823589,59.66098777600004
34,71.56359523571749,70.42986339518383
35,29.623731259184616,82.67360238496985
36,67.55707069737727,94.78854620668335
37,80.2658329523764,3.1140993575945686
38,96.89018776799784,93.23785887035434
39,84.22545056600931,99.88617712798303
40,70.31662051047533,58.88235635960471
41,95.82881876217881,63.316651708040105
42,52.604272991774515,12.405954962910638
43,16.428994031949497,80.72539424590607
44,84.93893142118687,80.37773518037717
45,74.22172711790397,47.302061776312954
46,4.830617662131365,43.054156513679345
47,34.69059689891544,71.5134048175945
48,86.24658318314479,76.3343774318223
49,24.106557322639098,11.171426396090444
50,55.35004508187231,84.37937551727569
,,
1,30.835605971739554,96.46732566266762
2,18.25242992944942,76.01664298934105
3,94.09875345426414,27.963116393038568
4,76.62412118860098,16.139308486881156
5,75.94338292796937,92.24388522694301
6,25.352542405927014,96.84175027766548
7,58.838432519121106,34.997610668369596
8,71.59259006873079,79.94476330775923
