city_id,x,y
1,38.129753947010755,63.35035551253368
2,64.9133547668222,2.391372128345337
3,25.83635495948309,24.20424037281069
4,84.90105714636462,64.54707164395747
5,28.29797840848385,81.79179803415816
,,
1,55.91407830640339,25.870240900067987
2,88.05546096845246,66.19042608999479
3,55.092665866470604,73.55058403579116
4,58.228623761872576,52.14994480164585
5,77.5078204745198,38.83491956442688
,,
1,4.854861397718624,59.095993046744475
2,1.6686480045465357,15.153974787524616
3,75.29677331871616,17.707527923671805
4,18.677938355280066,20.59262853496365
5,66.66780010155698,79.00713021344565
,,
1,54.04074970521319,88.80156375793035
2,43.58100030516901,60.15803635244236
3,9.286846869914111,46.025358804768935
4,84.75572809704181,63.24473408367706
5,74.10817265459077,64.26561111531804
,,
1,80.56397331423945,83.63851898228086
2,4.9003913440896385,20.984817425621248
3,4.600891431099463,9.964448450357077
4,5.947733180409143,98.1234905590915
5,64.08674221499521,99.5355444047652
,,
1,5.65863047259445,18.67916299409974
2,75.95919276210941,12.256246677998206
3,41.60831466455104,0.38851016688722373
4,3.331095086431035,0.25370344891241237
5,2.077106548957741,23.3047298983862
,,
1,79.69938372400678,57.01879943973333
2,96.71041252092868,26.591444624133874
3,90.79426435289842,77.34739171824818
4,48.030888085499434,11.674859943951388
5,5.053683737680004,92.84731233473494
,,
1,75.63096542122447,24.71702002871716
2,80.58084352891748,12.538555522129602
3,23.87704141874416,14.982144702632693
4,43.11064718679777,46.48553082531822
5,32.84890131085515,79.91031714893225
,,
1,92.13718017705995,17.93830149171982
2,50.61451636922533,8.944991383525602
3,13.24829135114085,50.613129263521216
4,75.07775171786439,5.480324494358523
5,43.579289848719014,73.9937404456903
,,
1,75.88103000384967,96.3602064186385
2,68.65136879304944,33.660768223910345
3,24.730939795752537,22.19406046242942
4,5.702803821352587,7.888156902456012
5,18.38292454593785,30.756162565834057
,,
1,78.90823437138583,25.293795978324795
2,43.59533259623576,19.709038377701592
3,56.14408774258579,51.82310920094264
4,24.313542395454448,4.799780650732566
5,60.61742136248327,46.118495800651026
,,
1,51.02383762528735,93.24280555642133
2,64.60036592752505,23.86411302017919
3,35.01050074168048,77.87950839688394
4,96.14939963275935,56.91495674634233
5,35.831310833242014,17.561294553998476
,,
1,73.80191449877596,46.36514398198543
2,72.38697433491375,5.04007962974079
3,18.780655030826697,47.95822643025966
4,64.73348270142634,80.17237635445845
5,7.146093181921542,36.05107346324549
,,
1,82.3651027334251,46.17014366554236
2,36.836981575600426,98.61646679843446
3,34.178433031336276,94.69068556988708
4,38.72024148246537,66.69084312675861
5,74.01943998728918,83.8912877341508
,,
1,58.508850341206056,6.559733929447786
2,50.904665072120615,57.969080342274694
3,40.301593723086484,49.24418873121771
4,76.56606840332465,11.428377236993326
5,8.600962701261206,29.770504866214196
,,
1,48.224784124226325,38.24659190008018
2,61.45585498581095,6.570300549899322
3,57.44491694383909,99.41123911249097
4,71.03864520843594,51.030465896848845
5,30.632298664892875,16.95448843735535
,,
1,32.09937266246718,76.4818697701142
2,72.09039514147317,22.450996172240433
3,16.671471208730626,15.468712313282174
4,27.580022387996074,82.32420549605654
5,21.73237191984123,65.11767543474942
,,
1,32.23938352516793,95.13873868562973
2,30.00301349035461,37.14954084341363
3,19.528406801966568,50.72310707784061
4,28.038358462316594,50.678438071037924
5,31.520642027813807,88.45942529335214
,,
1,85.26943585609985,24.857937372038
2,96.39162144495576,77.01182171859695
3,12.664196907864477,19.165649105191974
4,23.525593370169982,7.973609212958587
5,38.808915964585125,37.166541014015486
,,
1,77.6957969576769,71.56408801377438
2,63.055547398419975,8.700509700771054
3,86.62253240253357,50.27675754711346
4,5.16193914560451,23.902241511658616
5,83.07123728445688,67.28504583980181
,,
